Title,Summary,Date
کاهش قیمت گاز اروپا در پی هشدار آمریکا به رژیم صهیونیستی,قیمت گاز در اروپا، در پی گزارشی مبنی بر هشدار آمریکا و تصمیم رژیم صهیونیستی برای اجتناب از حمله به اهداف نفتی و هسته‌ای ایران، در معاملات روز سه شنبه کاهش یافت.,1403/07/24
در بیست و چهارمین نمایشگاه برق چه می گذرد؟,بیست و چهارمین نمایشگاه صنعت برق ایران با حضور ۵۰۰ شرکت داخلی و ۱۲۰ شرکت خارجی ۳ تا ۶ آبان ماه در محل نمایشگاه‌های بین المللی برگزار می‌شود.,1403/07/24
قیمت نفت دوباره سقوط کرد,قیمت هر بشکه نفت برنت دریای شمال امروز با ۲ دلار و ۳۵ سنت معادل ۳.۰۳ درصد کاهش به ۷۵ دلار و ۱۱ سنت رسید.,1403/07/24
اهمیت استانداردسازی در توسعه متوازن صنعت نفت,وزیر نفت با تأکید بر اهمیت استانداردسازی و نقش آن در توسعه و پایداری صنایع و صنعت نفت، نوشت: این موضوع نه تنها به پایداری و ایمنی صنعت نفت کمک می‌کند، بلکه مسیر توسعه متوازن این صنعت است.,1403/07/23
۴۰۰ هزار یورو در شرکت آب این استان گم شد,۴۰۰ هزار یورو اعتبار برای لایروبی سد منجیل به شرکت آب منطقه‌ای گیلان اختصاص یافت اما تاکنون نه تنها این توافق عقیم مانده و به هیچ سرانجامی نرسیده بلکه این میزان اعتبار نیز نه به ژاپنی‌ها عودت داده شده و نه در جایی از حساب‌های آب منطقه‌ای استان منظور شده است.,1403/07/23
قیمت نفت جهانی زمین خورد,قیمت نفت در معاملات روز دوشنبه بازار آسیا، پس از انتشار آمار کاهش تورم چین و عدم شفافیت درباره برنامه‌های محرک اقتصادی این کشور، همه رشد هفته گذشته خود را از دست داد و کاهش یافت.,1403/07/23
وزیر نیرو: هر کسی ماشین برقی درست کرد من به او برق می‌دهم!,عباس علی آبادی در کنفرانس بهینه سازی و بهره وری انرژی ایران گفت: آدرس غلط ارزانی انرژی باعث افزایش شده است. راهکارها برای وقتی است که بفهمیم ارزش انرژی چقدر است. راه درست کردن انرژی برقی سازی در همه چیز است. این همه تلاش کردیم اما نتوانستیم خودرو برقی را جا بیندازیم.,1403/07/23
کمبود گاز جهانی نمایان شد,رشد سریع‌تر از حد انتظار تقاضای جهانی برای گاز طبیعی، باعث شد آژانس بین‌المللی انرژی (IEA) درباره کمبود احتمالی عرضه به دلیل سرمایه‌گذاری ناکافی در تولید، هشدار دهد.,1403/07/23
هزینه واقعی تولید بنزین اعلام شد,بررسی هزینه‌های تولید بنزین در کشور نشان می‌دهد که ۸۵ درصد از کل هزینه بنزین به هزینه نفت خام آن مربوط است.,1403/07/22
ناترازی انرژی عامل اصلی رکود اقتصادی / قطع برق و گاز موجب تعطیلی کارخانجات شده است,,1403/07/22
قزاقستان در اوپک پلاس شکاف انداخت,قزاقستان یکی از اعضای پیمان شکن اوپک پلاس بوده که مرتبا نفت بیشتری از سطح توافق شده، تولید کرده و با ادامه این کار، تنش‌های داخلی در این گروه را تشدید کرده است.,1403/07/21
وزیر نیرو: دولت ۱۰۰ همت به بخش خصوصی صنعت برق بدهکار است,وزیر نیرو در جلسه مشترک با نمایندگان کمیسیون انرژی مجلس گفت: ما به فعالان صنعت برق بدهکاریم و لازم است بدهی دولت به بخش خصوصی تسویه شود تا انتظار تداوم همکاری‌ها وجود داشته باشد و هم‌اکنون بدهی حسابرسی شده به بخش خصوصی ۱۰۰ همت است.,1403/07/21
جیب‌بری یا سوخت‌گیری!,مردم هنگام مراجعه به پمپ‌بنزین‌ها با پیشنهاد خرید مکمل ازسوی متصدیان جایگاه مواجه می‌شوند. متصدیان جایگاه‌ها برای فروش مکمل‌ها از این ترفند استفاده می‌کنند که با این افزودنی‌ها، اکتان بنزین بالاتر می‌رود و می‌تواند عملکرد موتور خودرو و شتاب آن را بهتر کند.,1403/07/21
اعداد مطرح‌شده درباره قاچاق بنزین واقعی نیست,رئیس پلیس امنیت اقتصادی فراجا اعلام کرد: عمده عرضه خارج از شبکه و قاچاق سوخت مربوط به گازوئیل و بخش کوچکی از آن مربوط به بنزین است.,1403/07/20
آتش سوزی در یک کشتی نفتکش آلمانی در دریای بالتیک + فیلم,نفتکش ۷۳ متری آنیکا در شمال شرق کولانگسبورن (سرزمین مکلنبورگ-فورپومرن آلمان) در دریای بالتیک آتش گرفته است.,1403/07/20
این منطقه فردا منتظر قطعی گاز باشند,فردا جمعه ۲۰ مهر ماه جریان گاز به علت تعمیرات شبکه در بخش‌هایی از شهرستان نجف آباد قطع می‌شود.,1403/07/19
مدیر عامل جدید آب و فاضلاب کیست؟,هاشم امینی از سوی وزیر نیرو برای مدت دو سال دیگر مدیرعامل شرکت مهندسی آب و فاضلاب کشور ماند.,1403/07/18
عقب نشینی حزب الله قیمت نفت را ثابت نگه داشت,عقب‌نشینی حزب‌الله لبنان از شرط آتش‌بس در غزه به‌عنوان شرط آتش‌بس در لبنان، قیمت‌های نفت را ثابت نگه داشت.,1403/07/18
شبکه اجتماعی ایکس رفع فیلتر شد,ماسک با پذیرش خواسته‌های دادگاه عالی برزیل و رعایت قوانین این کشور، مجوز از سرگیری خدمات ایکس را دریافت کرد. وزیر ارتباطات برزیل در این خصوص گفت: «ما به جهان نشان دادیم که قوانین ما باید توسط هر کسی رعایت شود.»,1403/07/18
ماجرای عرضه بنزین خارج از قیمت مصوب چیست؟,شرکت ملی پخش فرآورده‌های نفتی منطقه تهران اعلام کرد هرگونه عرضه خارج از قیمت مصوب تخلف محسوب شده و با متخلفین برابر مقررات برخورد قانونی خواهد شد.,1403/07/18
مهم ترین علت قطعی برق چیست؟,بیش از ۵۰ درصد شهروندان بر این باورند که «مدیریت نامناسب منابع» مهمترین علت قطعی برق است، اما ۱۹.۷ درصد شهروندان می‌گویند قطعی برق ناشی از افزایش مصرف و عدم صرفه‌جویی یا به تعبیر دقیق‌تر، رعایت الگوی مصرف است.,1403/07/17
آب و برق به قرقیزستان صادر می شود؟,رئیس مرکز بین‌الملل وزارت نیرو در نشست مجازی دو کشور ایران و قرقیزستان، با اشاره به توانمندی‌های صنعت آب و برق آمادگی این صنعت را برای ارائه خدمات به قرقیزستان اعلام کرد.,1403/07/17
بازار سیاه بنزین سوپر ۱۰ هزار تومانی در تهران, در پی از سرگیری عرضه بنزین سوپر در تهران از ابتدای مهرماه، گزارش‌های مردمی از بروز مشکلات و تخلفات در برخی جایگاه‌های سوخت منتشر شده است.,1403/07/17
قیمت نفت افت کرد,تمرکز سرمایه‌گذاران بر اتفاق‌های خاورمیانه موجب شد تا قیمت نفت در معامله‌های روز سه‌شنبه بیش از یک دلار در هر بشکه کاهش یابد.,1403/07/17
قیمت نفت پایین آمد / هر بشکه نفت برنت چند؟,قیمت هر بشکه نفت برنت دریای شمال امروز با ۱ دلار و ۷۲ سنت معادل ۲.۱۳ درصد کاهش به ۷۹ دلار و ۲۱ سنت رسید.,1403/07/17
بد مصرف‌ها نقره داغ شدند,بنا بر اطلاعات دریافتی ایسنا تعرفه آب برای مشترکان بدمصرف در پله‌های آخر تا ۵۵ درصد افزایش یافته است.,1403/07/16
قیمت نفت فروکش کرد,قیمت هر بشکه نفت برنت دریای شمال امروز با ۳۴ سنت معادل ۰.۴۴ درصد کاهش به ۷۷ دلار و ۷۱ سنت رسید.,1403/07/16
