Title,Summary,Date
واحد چهارم گازی شرکت گهر انرژی سیرجان با شبکه سراسری سنکرون شد.,با سنکرون این واحد، ظرفیت نامی مجتمع نیروگاهی گهران شرکت گهر انرژی به ۸۹۲ مگاوات افزایش یافت.,1403/08/04
اختتامیه بیست و یکمین نمایشگاه ایپاس/ ماد امواج آریا در ایپاس ۲۰۲۴ خوش درخشید,بیست و یکمین دوره نمایشگاه بین‌المللی تجهیزات پلیس، امنیتی و ایمنی (ایپاس) پس از چهار روز با موفقیت به کار خود پایان داد.,1403/08/03
پسته‌ها گریان از صادرات خودروسازان/ ارزش پایه گمرکی پسته را خودروسازان خراب کرده‌اند,رئیس اتاق بازرگانی رفسنجان بیان کرد: متاسفانه خودروسازانی که پسته صادر می‌کنند، ارزش پایه گمرکی محصول پسته را نامعقول ارائه داده‌اند. آن‌ها قیمت پسته که بین ۶۵۰۰ تا ۷۵۰۰ دلار در هر تن است را خیلی بیشتر در گمرک اظهار کرده‌اند، چرا که ارزی که برای رفع تعهد ارزی در گمرک می‌ماند، قابل توجه است. ,1403/08/03
حضور کارگزاری‌ها در نمایشگاه کیش اینوکس ۲۰۲۴، فرصتی برای بهمبود بازار سرمایه و تعاملات گسترده,به گزارش دبیرخانه کیش اینوکس، دکتر اردشیر مردانپور، مدیرعامل و نایب رئیس هیئت مدیره کارگزاری بانک سپه، از مغتنم شمردن حضور کارگزاری‌ها در نمایشگاه کیش اینوکس 2024 سخن گفت و این حضور را فرصتی بی‌نظیر برای نمایش توانمندی‌های صنعت مالی کشور و توسعه بازار سرمایه دانست.,1403/08/02
تخفیف ویژه ۴ هزار قلم کالا در فروشگاه شهروند رودهن/ برگزاری قرعه‌کشی فروش تابستانه,مراسم قرعه‌کشی جوایز ارزنده فروش تابستانه فروشگاه شهروند رودهن روز پنج شنبه ۳ آبان ماه برگزار خواهد شد.,1403/08/02
بازدید فرمانده کل انتظامی کشور از غرفه ماد امواج آریا در نمایشگاه ایپاس ۲۰۲۴,در حاشیه برگزاری نمایشگاه بین‌المللی ایپاس، سردار احمدرضا رادان، فرمانده کل انتظامی کشور، از غرفه شرکت ماد امواج آریا بازدید کردند.,1403/08/02
آقاجانلو، رئیس هیات عامل ایمیدرو شد,محمد آقاجانلو را به عنوان معاون وزیر و‌رئیس هیات عامل ایمیدرو منصوب کرد.,1403/08/02
اختلاس میلیاردی ۴ مسئول یک شرکت بزرگ صنعتی,بازرس کل استان کرمان گفت: «۴ نفر از مسئولان و معاونان یکی از شرکت‌های بزرگ صنعتی و معدنی استان به اتهام اختلاس، ارتشا و تبانی دستگیر شدند.»,1403/08/02
حقوق گمرکی گوشی‌های وارداتی تعیین شد,حقوق گمرکی تلفن همراه وارداتی در لایجه بودجه سال آینده اعلام شد.,1403/08/02
میدری: درخواست تعطیلی ۷ معدن را به دستگاه قضایی دادیم / ۶۲ معدن فاقد استاندار ما هستند,وزیر تعاون، کار و رفاه اجتماعی در صحن علنی مجلس گفت: از اواسط مهرماه تیمی برای بررسی معادن کار خود را شروع کرد. ما ۱۰۱معدن زغال سنگ در کشور داریم که ۶۲ معدن مورد بررسی قرار گرفت. از ۶۲ معدن مورد بررسی همه معادن زغال سنگ متاسفانه فاقد استاندارد و اصول ایمنی مندرج در مقررات ما هستند.,1403/08/01
مدیرعامل پلتفرم زرپاد در اجلاس سراسری مدیر شایسته,صنعت طلا می‌تواند ارزش افزوده‌ای ۲۵ درصدی در بخش صادرات ایجاد کند.,1403/08/01
انقلاب در بخش معدن با آزادسازی پهنه‌های معدنی,رئیس کمیسیون معدن اتاق بازرگانی کرمان گفت: اصلاح فنی این ماده می‌تواند انقلابی را در این حوزه رقم بزند.,1403/07/30
"پیام مدیرعامل گروه خودروسازی سایپا در پی کسب نشان ""صادر کننده مدال آور سال ۱۴۰۳""","مدیرعامل گروه خودروسازی سایپا در پیامی کسب نشان ""صادرکننده مدال آور ""1403 را به کارکنان تلاشگر و سختکوش گروه و تمام مجموعه‌هایی که در این راه یاری رساندند، تبریک گفت.",1403/07/30
بیست و یکمین نمایشگاه بین‌المللی ایپاس آغاز به کار کرد/ رویدادی بزرگ برای آینده امنیت,نمایشگاه بین‌المللی ایپاس، با حضور ۲۲۲ شرکت داخلی و خارجی در مصلای امام خمینی (ره) آغاز به کار کرد.,1403/07/30
ماد امواج آریا، پیشرو در فناوری‌های حفاظتی و امنیتی,محصولات ماد امواج آریا با بهره‌گیری از استانداردهای جهانی و استفاده از قطعات باکیفیت، پاسخگوی نیازهای مختلف بازار هستند. از جمله محصولات شاخص این شرکت می‌توان به دوربین‌هایی با ویژگی‌های مختلف از قبیل تشخیص شعله و آتش، تشخیص چهره، تشخیص کلاه ایمنی، تشخیص عبور از خط و ... اشاره کرد که با کیفیت تصویر بالا و قابلیت‌های متنوع، مورد توجه مشتریان قرار گرفته است.,1403/07/30
فشار بیشتر به تولیدکنندگان منجر به فرار سرمایه از کشور می‌شود / تدوام قطع برق و گاز صنایع زنگ خطری برای اقتصاد است,رئیس اتاق بازرگانی ایران بیان کرد: در شرایطی که کشورهای همسایه برای جذب سرمایه خارجی فرش قرمز پهن می‌کنند فشار بیشتر به تولیدکنندگان و صنعتگران کشور به معنای مجوزی برای فرار سرمایه‌ها از کشور است. ,1403/07/30
وضعیت سیاه برنج سفید / گرانی برنج با سفره مردم چه می‌کند؟,ممنوعیت واردات برنج و توقف کالا در گمرکات سبب افزایش نرخ برنج خارجی شده و از سوی دیگر با دور شدن از فصل برداشت برنج ایرانی که به طور معمول نیمه دوم تابستان است، زمزمه های افزایش قیمت برنج داخلی هم آغاز شده است. ,1403/07/30
شاخص قيمت توليدكننده بخش‌های خدمات ـ شهریورماه ۱۴۰۳ (بر مبنای سال پایه ۱۳۹۵),در شهریورماه ۱۴۰۳، درصد تغییرات شاخص قیمت تولیدکننده بخش‌های خدمات در ۱۲ ماه منتهی به شهریورماه ۱۴۰۳ نسبت به مدت مشابه سال قبل ۴۳.۴ درصد می‌باشد.,1403/07/30
